Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,34.255217563793586,34.309820793675584,34.05579707205066,34.10565219498639,84596136.0
2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,34.238599189481675,34.53298182014981,34.141262997083345,34.19111812001908,110871416.0
2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,34.00831600258806,34.39766077218139,33.98932357480302,34.369172130503834,79565416.0
2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,34.11752246235205,34.21485865475038,33.96083493312546,34.11514840887891,79942856.0
2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,34.119896515825175,34.25046945684733,33.951338719232936,34.10565219498639,78646604.0
2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,34.23147702906228,34.30507268672932,34.06766733941631,34.16975163876091,84829008.0
2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,34.11040030193266,34.30269863325619,33.99407168174928,34.21485865475038,116759820.0
2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,33.452787489875625,34.195866226965336,33.38393993915486,34.13888894361022,133499220.0
2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,33.09193136195986,33.52638314754266,32.90912924452885,33.44566532945624,94300376.0
2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,33.5928566447903,33.649833928145426,33.31984049538034,33.388688046101116,89582252.0
2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,33.53587936143518,33.612893656103516,33.38156588568173,33.45516154334876,81385204.0
2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,33.199950794987274,33.6165971795216,33.17977134046567,33.57386421700526,103440660.0
2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,33.73767390665124,33.90148359629721,33.17264918004628,33.198763768250714,158119648.0
2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,33.331710762746,33.5928566447903,33.291351853702785,33.583360430897784,86168152.0
2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,33.4741539711338,33.4741539711338,33.21063403561636,33.23437457034767,175539808.0
2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,33.40768047388616,33.47890207808006,33.29847401412217,33.40055831346677,76927992.0
2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,33.09667946890612,33.41482637484028,33.00527841019061,33.345955083584776,102767096.0
2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,33.07056488070169,33.15365675226124,32.96135842093771,32.99696922303466,61236260.0
2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,32.96373247441083,33.101427575852384,32.95661031399145,33.046824345970386,69686868.0
2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,33.05869461333604,33.08412072603326,32.9138773514751,33.03258002513161,78451204.0
2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,32.93761788620641,32.949488153572055,32.53640284924743,32.923373565367626,88623616.0
2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,32.987473009142136,33.189267554358196,32.95661031399145,32.99934327650779,74828944.0
2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,33.01358759734657,33.23200051687453,32.949488153572055,33.12279405711055,69785188.0
2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,33.08599622827704,33.182145393938804,32.9034077756586,33.08006109459421,87000176.0
2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,32.94711410009893,33.19638971477759,32.90200708410946,33.18451944741193,86284484.0
2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,33.236748623820795,33.3028897535822,32.94236599315266,32.98984706261527,104843936.0
2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,32.73582334099035,33.27235942591775,32.665788763533016,33.18689350088506,145658340.0
2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,32.54352500966682,32.627803907962935,32.45331097768787,32.522158528408646,93931440.0
2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,32.55776933050559,32.627803907962935,32.353600731816414,32.50791420756987,81029704.0
2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,32.2657607533106,32.44381476379535,32.116195384503406,32.44381476379535,87106340.0
2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,32.61474661386072,32.63848714859202,32.35834883876267,32.412952068644664,83152744.0
2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,32.38921153391336,32.55302122355934,32.31324182277321,32.55064717008621,83347728.0
2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,32.34173046445076,32.46518124505352,32.282379127622505,32.45331097768787,98028624.0
2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,32.07346242198707,32.246768325525565,32.07346242198707,32.22065373732113,88792788.0
2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,32.20878346995548,32.26338669983747,32.01168955061622,32.13162673207875,90338220.0
2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,32.17317266785853,32.35122667834329,31.959507855276822,32.1707986143854,142492400.0
2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,31.686491705866867,32.071088368513934,31.634262529458006,32.05446999420203,132904892.0
2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,31.593903620414796,31.769583577426417,31.515559855801502,31.643758743350524,92141684.0
2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,31.446712305080734,31.56066687179097,31.3493761126824,31.36599448699431,80261832.0
2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,31.2544139737572,31.443151224871034,31.128589139681303,31.43721609118821,113399436.0
2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,31.049540067505614,31.255197470312844,31.01880965099419,31.212647662835487,92016288.0
2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,30.8580659338575,31.22446705380142,30.83679103011882,31.09208987498297,152735364.0
2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,30.524759108618195,30.848610421084754,30.470389910174905,30.798968979027837,107383696.0
2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,30.330921096776898,30.538942377777314,30.295462923879096,30.512939717652266,98029204.0
2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,30.251731177305146,30.586219941641044,30.20563555253801,30.382926417027,134841644.0
2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,30.028344688049014,30.84624654289157,30.023616931662644,30.434931737277104,447940160.0
2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,28.63838431045531,28.695117387091788,28.513098766216423,28.68566187431904,196803972.0
2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,28.58637899020521,28.751850463728264,28.52255427898917,28.751850463728264,121510012.0
2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,28.872408251580783,28.9220496936377,28.744758829148704,28.827494565910236,82251776.0
2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,28.761305976501014,28.943324597376378,28.744758829148704,28.82513068771705,105350304.0
2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,28.465821202352693,28.862952738808033,28.432726907648078,28.81094741855793,130346692.0
2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,28.26016379954546,28.39017710017072,28.248344408579527,28.359446683659296,92844152.0
2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,28.366538318238856,28.558012451886967,28.312169119795563,28.385449343784348,88200872.0
2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,28.472912836932252,28.472912836932252,28.303800990991682,28.366538318238856,130391568.0
2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,28.224705626647662,28.387813221977535,28.217613992068102,28.31453299798875,102389164.0
2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,28.366538318238856,28.484732227898185,28.297985850636444,28.364174440045666,94851844.0
2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,27.974134538169885,28.423271394875332,27.945767999851647,28.366538318238856,137759372.0
2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,28.15615315904525,28.276710946897765,28.085236813249654,28.139606011692948,104447792.0
2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,28.10532977789174,28.201066844715793,27.943404121658457,28.18924745374986,108344880.0
2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,28.068689665897345,28.34999117088655,28.035595371192734,28.30744136340919,110354372.0
2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,28.075781300476905,28.219977870261285,27.96467902539714,28.15615315904525,97848204.0
2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,27.881943288635608,28.23179726122722,27.87957941044242,28.12778662072701,134247792.0
2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,27.60536954003278,27.931584730692524,27.532089316043994,27.87248777586286,127007600.0
2017-01-05,115.92,116.8642,115.81,116.61,22193587.0,0.0,1.0,27.402076015418736,27.62527339441941,27.376073355293684,27.56518361074861,88774348.0
2017-01-04,115.85,116.51,115.75,116.02,21118116.0,0.0,1.0,27.385528868066427,27.541544828816743,27.36189008613456,27.425714797350597,84472464.0
2017-01-03,115.8,116.33,114.76,116.15,28781865.0,0.0,1.0,27.373709477100494,27.498995021339383,27.127866145009094,27.456445213862025,115127460.0
2016-12-30,116.65,117.2,115.43,115.82,30586265.0,0.0,1.0,27.574639123521354,27.704652424146616,27.286245983952593,27.378437233486867,122345060.0
2016-12-29,116.45,117.1095,116.4,116.73,15039519.0,0.0,1.0,27.527361559657624,27.683259326498277,27.51554216869169,27.593550149066846,60158076.0
2016-12-28,117.52,118.0166,116.2,116.76,20905892.0,0.0,1.0,27.780296526328584,27.89768671740223,27.468264604827958,27.600641783646406,83623568.0
2016-12-27,116.52,117.8,116.49,117.26,18296855.0,0.0,1.0,27.543908707009926,27.84648511573781,27.536817072430367,27.718835693305735,73187420.0
2016-12-23,115.59,116.52,115.59,116.52,14249484.0,0.0,1.0,27.324068035043577,27.543908707009926,27.324068035043577,27.543908707009926,56997936.0
2016-12-22,116.35,116.51,115.64,116.29,26085854.0,0.0,1.0,27.503722777725756,27.541544828816743,27.33588742600951,27.48953950856664,104343416.0
2016-12-21,116.8,117.4,116.78,117.06,23783165.0,0.0,1.0,27.610097296419152,27.75192998801035,27.60536954003278,27.671558129442005,95132660.0
2016-12-20,116.74,117.5,116.68,116.95,21424965.0,0.0,1.0,27.595914027260033,27.77556876994221,27.581730758100914,27.645555469316953,85699860.0
2016-12-19,115.8,117.38,115.75,116.64,27779423.0,0.0,1.0,27.373709477100494,27.747202231623973,27.36189008613456,27.572275245328168,111117692.0
2016-12-16,116.47,116.5,115.645,115.97,44351134.0,0.0,1.0,27.532089316043994,27.539180950623557,27.337069365106103,27.41389540638467,177404536.0
2016-12-15,115.38,116.73,115.23,115.82,46524544.0,0.0,1.0,27.274426592986657,27.593550149066846,27.238968420088863,27.378437233486867,186098176.0
2016-12-14,115.04,116.2,114.98,115.19,34031834.0,0.0,1.0,27.194054734418316,27.468264604827958,27.179871465259197,27.229512907316114,136127336.0
2016-12-13,113.84,115.92,113.75,115.19,43733811.0,0.0,1.0,26.910389351235928,27.402076015418736,26.88911444749725,27.229512907316114,174935244.0
2016-12-12,113.29,115.0,112.49,113.3,26374377.0,0.0,1.0,26.780376050610666,27.18459922164557,26.59126579515574,26.782739928803853,105497508.0
2016-12-09,112.31,114.7,112.31,113.95,34402627.0,0.0,1.0,26.54871598767838,27.113682875849975,26.54871598767838,26.93639201136098,137610508.0
2016-12-08,110.86,112.43,110.6,112.12,27068316.0,0.0,1.0,26.20595364966633,26.577082525996623,26.144492816643478,26.503802302007838,108273264.0
2016-12-07,109.26,111.19,109.16,111.03,29998719.0,0.0,1.0,25.82773313875648,26.283961630041485,25.80409435682461,26.2461395789505,119994876.0
2016-12-06,109.5,110.36,109.19,109.95,26195462.0,0.0,1.0,25.884466215392955,26.087759740007,25.81118599140417,25.99084073408635,104781848.0
2016-12-05,110.0,110.03,108.25,109.11,34324540.0,0.0,1.0,26.002660125052284,26.009751759631843,25.588981441244634,25.792274965858677,137298160.0
2016-12-02,109.17,110.09,108.85,109.9,26527997.0,0.0,1.0,25.8064582350178,26.023935028790962,25.730814132835828,25.97902134312042,106111988.0
2016-12-01,110.365,110.94,109.03,109.49,37086862.0,0.0,1.0,26.08894167910359,26.224864675211823,25.773363940313185,25.88210233719977,148347448.0
2016-11-30,111.56,112.2,110.27,110.52,36162258.0,0.0,1.0,26.37142512318939,26.52271332755333,26.06648483626832,26.125581791097986,144649032.0
2016-11-29,110.78,112.03,110.07,111.46,28528750.0,0.0,1.0,26.18704262412084,26.48252739826916,26.01920727240459,26.34778634125752,114115000.0
2016-11-28,111.43,112.465,111.39,111.57,27193983.0,0.0,1.0,26.340694706677965,26.585356099672776,26.33123919390522,26.373789001382573,108775932.0
2016-11-25,111.13,111.87,110.95,111.79,11475922.0,0.0,1.0,26.269778360882366,26.444705347178175,26.22722855340501,26.425794321632683,45903688.0
2016-11-23,111.36,111.51,110.33,111.23,27426394.0,0.0,1.0,26.324147559325656,26.359605732223457,26.080668105427442,26.293417142814235,109705576.0
2016-11-22,111.95,112.42,111.4,111.8,25965534.0,0.0,1.0,26.463616372723667,26.574718647803433,26.333603072098406,26.428158199825866,103862136.0
2016-11-21,110.12,111.99,110.01,111.73,29264571.0,0.0,1.0,26.031026663370525,26.47307188549641,26.00502400324547,26.41161105247356,117058284.0
2016-11-18,109.72,110.54,109.66,110.06,28428917.0,0.0,1.0,25.93647153564306,26.13030954748436,25.92228826648394,26.016843394211403,113715668.0
2016-11-17,109.81,110.35,108.83,109.95,27632003.0,0.0,1.0,25.95774643938174,26.08539586181381,25.726086376449455,25.99084073408635,110528012.0
2016-11-16,106.7,110.23,106.6,109.99,58840522.0,0.0,1.0,25.222580321300715,26.057029323495577,25.19894153936885,26.000296246859097,235362088.0
2016-11-15,106.57,107.68,106.1593,107.11,32264510.0,0.0,1.0,25.19184990478929,25.454240384233,25.094765427395117,25.319499327221365,129058040.0
2016-11-14,107.32,107.809,104.08,105.71,51175504.0,0.0,1.0,25.36914076927828,25.484734412925107,24.60324423468583,24.988556380175243,204702016.0
2016-11-11,106.92,108.87,106.55,108.43,34143898.0,0.0,1.0,25.27458564155082,25.7355418892222,25.187122148402917,25.631531248721995,136575592.0
2016-11-10,111.09,111.09,105.83,107.79,57134541.0,0.0,1.0,26.26032284810962,26.26032284810962,25.016922918493485,25.480243044358055,228538164.0
2016-11-09,109.88,111.32,108.05,110.88,59176361.0,0.0,1.0,25.974293586734046,26.31469204655291,25.5417038773809,26.2106814060527,236705444.0
2016-11-08,110.31,111.72,109.7,111.06,24254179.0,0.0,1.0,26.07594034904107,26.409247174280374,25.93174377925669,26.25323121353006,97016716.0
2016-11-07,110.08,110.51,109.46,110.41,32560000.0,0.0,1.0,26.021571150597776,26.1232179129048,25.87501070262021,26.099579130972934,130240000.0
2016-11-04,108.53,110.25,108.11,108.84,30836997.0,0.0,1.0,25.65517003065386,26.06175707988195,25.555887146540023,25.72845025464264,123347988.0
2016-11-03,110.98,111.46,109.55,109.83,26932602.0,0.57,1.0,26.23432018798457,26.34778634125752,25.896285606358887,25.962474195768113,107730408.0
2016-11-02,111.4,112.35,111.23,111.59,28331709.0,0.0,1.0,26.1976415344979,26.42105050629119,26.157663086913836,26.24232332885656,113326836.0
2016-11-01,113.46,113.77,110.53,111.49,43825812.0,0.0,1.0,26.682086252281252,26.754988127287486,25.993045949802987,26.21880659498358,175303248.0
2016-10-31,113.65,114.23,113.2,113.54,26419398.0,0.0,1.0,26.726768046639915,26.86316510310319,26.62094274421151,26.70089963937964,105677592.0
2016-10-28,113.87,115.21,113.45,113.72,37861662.0,0.0,1.0,26.778504861160467,27.093629095058372,26.679734578893957,26.743229760350996,151446648.0
2016-10-27,115.39,115.86,114.1,114.48,34562045.0,0.0,1.0,27.135959216029736,27.246487865232734,26.832593349068315,26.921956937785634,138248180.0
2016-10-26,114.31,115.7,113.31,115.59,66134219.0,0.0,1.0,26.88197849020157,27.20886109103597,26.646811151471788,27.182992683775694,264536876.0
2016-10-25,117.95,118.36,117.31,118.25,48128970.0,0.0,1.0,27.737987603177984,27.834406212057193,27.58748050639092,27.808537804796917,192515880.0
2016-10-24,117.1,117.74,117.0,117.65,23538673.0,0.0,1.0,27.538095365257664,27.688602462044727,27.514578631384687,27.66743740155905,94154692.0
2016-10-21,116.81,116.91,116.28,116.6,23192665.0,0.0,1.0,27.469896837026027,27.493413570899005,27.345258147499244,27.420511695892774,92770660.0
2016-10-20,116.86,117.38,116.33,117.06,24125801.0,0.0,1.0,27.481655203962518,27.603942220102006,27.35701651443573,27.528688671708476,96503204.0
2016-10-19,117.25,117.76,113.8,117.12,20034594.0,0.0,1.0,27.573370466067132,27.693305808819325,26.76204314744938,27.542798712032262,80138376.0
2016-10-18,118.18,118.21,117.45,117.47,24553478.0,0.0,1.0,27.792076091085836,27.799131111247725,27.62040393381309,27.625107280587684,98213912.0
2016-10-17,117.33,117.84,116.78,117.55,23624896.0,0.0,1.0,27.592183853165515,27.71211919591771,27.462841816864135,27.643920667686068,94499584.0
2016-10-14,117.88,118.17,117.13,117.63,35652191.0,0.0,1.0,27.721525889466896,27.789724417698533,27.545150385419557,27.66273405478445,142608764.0
2016-10-13,116.79,117.44,115.72,116.98,35192406.0,0.0,1.0,27.465193490251433,27.61805226042579,27.213564437810565,27.509875284610093,140769624.0
2016-10-12,117.35,117.98,116.75,117.34,37586787.0,0.0,1.0,27.59688719994011,27.745042623339877,27.45578679670224,27.594535526552814,150347148.0
2016-10-11,117.7,118.69,116.2,116.3,64041043.0,0.0,1.0,27.679195768495536,27.91201143383802,27.32644476040086,27.34996149427384,256164172.0
2016-10-10,115.02,116.75,114.72,116.05,36235956.0,0.0,1.0,27.048947300699716,27.45578679670224,26.97839709908078,27.291169659591393,144943824.0
2016-10-07,114.31,114.56,113.51,114.06,24358443.0,0.0,1.0,26.88197849020157,26.940770324884017,26.693844619217742,26.823186655519123,97433772.0
2016-10-06,113.7,114.34,113.13,113.89,28779313.0,0.0,1.0,26.738526413576402,26.889033510363465,26.604481030500423,26.78320820793506,115117252.0
2016-10-05,113.4,113.66,112.69,113.05,21453089.0,0.0,1.0,26.667976211957466,26.72911972002721,26.50100740145932,26.58566764340204,85812356.0
2016-10-04,113.06,114.31,112.63,113.0,29736835.0,0.0,1.0,26.58801931678934,26.88197849020157,26.486897361135533,26.573909276465553,118947340.0
2016-10-03,112.71,113.05,112.28,112.52,21701760.0,0.0,1.0,26.505710748233913,26.58566764340204,26.40458879258011,26.461028953875257,86807040.0
2016-09-30,112.46,113.37,111.8,113.05,36379106.0,0.0,1.0,26.446918913551468,26.660921191795573,26.29170846998981,26.58566764340204,145516424.0
2016-09-29,113.16,113.8,111.8,112.18,35886990.0,0.0,1.0,26.611536050662316,26.76204314744938,26.29170846998981,26.381072058707133,143547960.0
2016-09-28,113.69,114.64,113.43,113.95,29641085.0,0.0,1.0,26.736174740189103,26.959583711982397,26.675031232119363,26.797318248258847,118564340.0
2016-09-27,113.0,113.18,112.34,113.09,24607412.0,0.0,1.0,26.573909276465553,26.616239397436914,26.418698832903896,26.595074336951235,98429648.0
2016-09-26,111.64,113.39,111.55,112.88,29869442.0,0.0,1.0,26.254081695793047,26.665624538570167,26.232916635307365,26.545689195817978,119477768.0
2016-09-23,114.42,114.79,111.55,112.71,52481151.0,0.0,1.0,26.907846897461845,26.99485881279187,26.232916635307365,26.505710748233913,209924604.0
2016-09-22,114.35,114.94,114.0,114.62,31073984.0,0.0,1.0,26.89138518375076,27.030133913601333,26.809076615195337,26.954880365207803,124295936.0
2016-09-21,113.85,113.989,112.441,113.55,36003185.0,0.0,1.0,26.773801514385866,26.80648977446931,26.442450734115603,26.703251312766934,144012740.0
2016-09-20,113.05,114.12,112.51,113.57,34514269.0,0.0,1.0,26.58566764340204,26.837296695842912,26.45867728048796,26.707954659541528,138057076.0
2016-09-19,115.19,116.18,113.25,113.58,47023046.0,0.0,1.0,27.088925748283778,27.321741413626267,26.632701111148,26.710306332928827,188092184.0
2016-09-16,115.12,116.13,114.04,114.92,79886911.0,0.0,1.0,27.072464034572697,27.309983046689776,26.81848330874453,27.02543056682674,319547644.0
2016-09-15,113.86,115.73,113.49,115.57,90613177.0,0.0,1.0,26.77615318777317,27.215916111197863,26.689141272443145,27.178289337001097,362452708.0
2016-09-14,108.73,113.03,108.6,111.77,112340318.0,0.0,1.0,25.569744740089376,26.580964296627446,25.539172986054503,26.284653449827918,449361272.0
2016-09-13,107.51,108.79,107.24,107.95,62176190.0,0.0,1.0,25.282840586839043,25.583854780413166,25.219345405381997,25.386314215880144,248704760.0
2016-09-12,102.65,105.72,102.53,105.44,45292770.0,0.0,1.0,24.139927320612294,24.861891050512728,24.11170723996472,24.796044195668387,181171080.0
2016-09-09,104.64,105.72,103.13,103.13,46556984.0,0.0,1.0,24.60791032468456,24.861891050512728,24.252807643202587,24.252807643202587,186227936.0
2016-09-08,107.25,107.27,105.24,105.52,53002026.0,0.0,1.0,25.221697078769296,25.22640042554389,24.749010727922432,24.81485758276677,212008104.0
2016-09-07,107.83,108.76,107.07,108.36,42364328.0,0.0,1.0,25.35809413523257,25.576799760251273,25.179366957797935,25.482732824759356,169457312.0
2016-09-06,107.9,108.3,107.51,107.7,26880391.0,0.0,1.0,25.374555848943658,25.46862278443557,25.282840586839043,25.3275223811977,107521564.0
2016-09-02,107.7,108.0,106.82,107.73,26802450.0,0.0,1.0,25.3275223811977,25.398072582816635,25.12057512311549,25.334577401359596,107209800.0
2016-09-01,106.14,106.8,105.62,106.73,26701523.0,0.0,1.0,24.96066133277924,25.115871776340892,24.83837431663975,25.09941006262981,106806092.0
2016-08-31,105.66,106.5699,105.64,106.1,29662406.0,0.0,1.0,24.84778101018894,25.061759771699172,24.843077663414345,24.951254639230044,118649624.0
2016-08-30,105.8,106.5,105.5,106.0,24863945.0,0.0,1.0,24.88070443761111,25.04532157472196,24.810154235992176,24.927737905357066,99455780.0
2016-08-29,106.62,107.44,106.29,106.82,24970300.0,0.0,1.0,25.073541655369535,25.266378873127955,24.995936433588707,25.12057512311549,99881200.0
2016-08-26,107.41,107.95,106.31,106.94,27766291.0,0.0,1.0,25.259323852966062,25.386314215880144,25.0006397803633,25.148795203763065,111065164.0
2016-08-25,107.39,107.88,106.68,107.57,25086248.0,0.0,1.0,25.25462050619147,25.36985250216906,25.08765169569332,25.296950627162825,100344992.0
2016-08-24,108.565,108.75,107.68,108.03,23675081.0,0.0,1.0,25.530942129198962,25.574448086863974,25.322819034423105,25.405127602978528,94700324.0
2016-08-23,108.59,109.32,108.53,108.85,21257669.0,0.0,1.0,25.536821312667207,25.70849346993995,25.52271127234342,25.597964820736948,85030676.0
2016-08-22,108.86,109.1,107.85,108.51,25820230.0,0.0,1.0,25.600316494124247,25.656756655419397,25.362797482007167,25.518007925568824,103280920.0
2016-08-19,108.77,109.69,108.36,109.36,25368072.0,0.0,1.0,25.579151433638568,25.79550538526997,25.482732824759356,25.71790016348914,101472288.0
2016-08-18,109.23,109.6,109.02,109.08,21984703.0,0.0,1.0,25.68732840945427,25.774340324784287,25.637943268321013,25.6520533086448,87938812.0
2016-08-17,109.1,109.37,108.34,109.22,25355976.0,0.0,1.0,25.656756655419397,25.72025183687644,25.478029477984762,25.68497673606697,101423904.0
2016-08-16,109.63,110.23,109.21,109.38,33794448.0,0.0,1.0,25.78139534494618,25.922495748184055,25.682625062679673,25.722603510263735,135177792.0
2016-08-15,108.14,109.54,108.08,109.48,25868209.0,0.0,1.0,25.430996010238804,25.7602302844605,25.41688596991502,25.746120244136716,103472836.0
2016-08-12,107.78,108.44,107.78,108.18,18660434.0,0.0,1.0,25.346335768296083,25.50154621185774,25.346335768296083,25.440402703787996,74641736.0
2016-08-11,108.52,108.93,107.85,107.93,27484506.0,0.0,1.0,25.520359598956123,25.616778207835335,25.362797482007167,25.38161086910555,109938024.0
2016-08-10,108.71,108.9,107.76,108.0,24008505.0,0.0,1.0,25.56504139331478,25.609723187673442,25.34163242152149,25.398072582816635,96034020.0
2016-08-09,108.23,108.94,108.01,108.81,26315204.0,0.0,1.0,25.452161070724486,25.61912988122263,25.400424256203934,25.58855812718776,105260816.0
2016-08-08,107.52,108.37,107.16,108.37,28037220.0,0.0,1.0,25.28519226022634,25.485084498146655,25.200532018283617,25.485084498146655,112148880.0
2016-08-05,106.27,107.65,106.18,107.48,40553402.0,0.0,1.0,24.99123308681411,25.315764014261212,24.97006802632843,25.275785566677147,162213608.0
2016-08-04,105.58,106.0,105.28,105.87,27408650.0,0.57,1.0,24.82896762309056,24.927737905357066,24.758417421471623,24.897166151322196,109634600.0
2016-08-03,104.81,105.84,104.77,105.79,30202641.0,0.0,1.0,24.515896132281846,24.756821359037406,24.50653981279619,24.74512595968034,120810564.0
2016-08-02,106.05,106.07,104.0,104.48,33816556.0,0.0,1.0,24.805942036337083,24.810620196079906,24.326430662697376,24.43870649652521,135266224.0
2016-08-01,104.41,106.15,104.41,106.05,38167871.0,0.0,1.0,24.422332937425317,24.829332835051215,24.422332937425317,24.805942036337083,152671484.0
2016-07-29,104.19,104.55,103.68,104.21,27733688.0,0.0,1.0,24.370873180254225,24.4550800556251,24.251580106812153,24.37555133999705,110934752.0
2016-07-28,102.83,104.45,102.82,104.34,39869839.0,0.0,1.0,24.05275831774203,24.43168925691097,24.050419237870614,24.405959378325424,159479356.0
2016-07-27,104.265,104.35,102.75,102.95,92344820.0,0.0,1.0,24.388416279289824,24.408298458196835,24.034045678770724,24.08082727619899,369379280.0
2016-07-26,96.82,97.97,96.42,96.67,56239822.0,0.0,1.0,22.64697131502269,22.91596550023521,22.553408120166164,22.61188511695149,224959288.0
2016-07-25,98.25,98.84,96.92,97.34,40382921.0,0.0,1.0,22.98145973663478,23.11946544904816,22.67036211373682,22.768603468336178,161531684.0
2016-07-22,99.26,99.3,98.31,98.66,28313669.0,0.0,1.0,23.217706803647516,23.227063123133167,22.99549421586326,23.07736201136272,113254676.0
2016-07-21,99.83,101.0,99.13,99.43,32702028.0,0.0,1.0,23.351034356318067,23.62470670127341,23.18729876531914,23.257471161461538,130808112.0
2016-07-20,100.0,100.46,99.735,99.96,26275968.0,0.0,1.0,23.390798714132092,23.4983963882171,23.32881309753964,23.381442394646438,105103872.0
2016-07-19,99.56,100.0,99.34,99.87,23779924.0,0.0,1.0,23.28787919978991,23.390798714132092,23.23641944261882,23.36039067580372,95119696.0
2016-07-18,98.7,100.13,98.6,99.83,36493867.0,0.0,1.0,23.086718330848374,23.421206752460463,23.06332753213424,23.351034356318067,145975468.0
2016-07-15,98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,23.138178088019465,23.227063123133167,23.03993673342011,23.10543096981968,120547960.0
2016-07-14,97.39,98.99,97.32,98.79,38918997.0,0.0,1.0,22.780298867693244,23.154551647119355,22.76392530859335,23.107770049691094,155675988.0
